anime_id,title,title_english,episodes,rating,score,scored_by,rank,popularity,members,genre,duration_min,aired_from_year
31493,Lord of Vermilion III Special Anime Movie,,1,PG-13 - Teens 13 or older,5.8,75,7805,10483,298,"Action, Adventure, Fantasy",6,2015
31498,Pan de Peace!,Pan de Peace!,13,PG-13 - Teens 13 or older,5.61,10146,8182,2493,22769,"Slice of Life, Comedy, School",3,2016
31499,Huyao Xiao Hongniang,Fox Spirit Matchmaker,13,PG-13 - Teens 13 or older,7.32,4977,2339,2623,20878,"Comedy, Historical, Romance, Supernatural",13,2015
31500,High School Fleet,High School Fleet,12,PG-13 - Teens 13 or older,7.33,24628,2306,1355,59878,"Action, Military, School",24,2016
31518,Honoo no Haramase Motto! Hatsuiku! Karada Sokutei 2,,1,Rx - Hentai,6.65,951,,5884,3101,"Harem, Hentai, School",26,2015
31519,Anitore! EX,Anime de Training! Ex,12,PG-13 - Teens 13 or older,5.53,7981,8311,2645,20405,"Comedy, Sports",4,2015
31521,Ushinawareta Mirai wo Motomete: Ushinawareta Natsuyasumi wo Motomete,,1,R+ - Mild Nudity,6.8,2393,4342,4817,5177,Romance,28,2015
31530,Classroom☆Crisis Special,,1,PG-13 - Teens 13 or older,6.47,558,5713,5604,3525,"School, Sci-Fi",25,2015
31539,Kyoufu! Zombie Neko,,52,None,5.64,22,11045,8294,988,Comedy,5,2015
31540,Sekkou Boys,Sekko Boys,12,PG-13 - Teens 13 or older,6.36,14871,6168,1962,34154,"Music, Comedy",7,2016
31552,Durarara!!x2 Ten: Onoroke Chakapoko,,1,R - 17+ (violence & profanity),7.65,10283,1216,2269,26586,"Action, Mystery, Supernatural",24,2016
31553,Charlotte: Tsuyoimono-tachi,,1,PG-13 - Teens 13 or older,7.56,36163,1456,1292,62836,"Super Power, Drama, School",24,2016
31555,Doushitemo Eto ni Hairitai,,13,G - All Ages,6.66,29,10022,11025,222,Comedy,6,2015
31559,Prince of Stride: Alternative,Prince of Stride: Alternative,12,PG-13 - Teens 13 or older,7.02,45880,3506,833,104396,"Sports, Drama, School",24,2016
31560,Miss Monochrome: The Animation 3,,13,G - All Ages,6.63,4799,5072,3667,10099,"Comedy, Music, Slice of Life",7,2015
31562,Neko no Dayan: Nihon e Iku,,12,G - All Ages,6.44,16,11435,11296,196,Kids,0,2015
31564,Sansha Sanyou,"Three Leaves, Three Colors",12,PG-13 - Teens 13 or older,7.18,13843,2902,1775,40080,"Slice of Life, Comedy, School",24,2016
31566,Ketsuekigata-kun! 3,,12,PG-13 - Teens 13 or older,6.45,752,5800,6925,1942,Comedy,2,2015
31573,Brave Beats,Brave Beats,22,G - All Ages,6.63,834,5049,6037,2898,"Adventure, Music",23,2015
31578,JK Meshi!,JK-MESHI!,26,PG-13 - Teens 13 or older,4.64,2514,9298,3956,8375,Comedy,3,2015
31580,Ajin,Ajin: Demi-Human,13,R - 17+ (violence & profanity),7.68,132463,1143,240,276595,"Action, Mystery, Horror, Supernatural, Seinen",24,2016
31588,All Out!!,All Out!!,25,PG-13 - Teens 13 or older,7.21,22981,2757,1309,61960,"Sports, School, Seinen",24,2016
31592,Pokemon XY&Z,Pokémon the Series: XYZ,47,PG - Children,7.8,16342,884,2050,31558,"Action, Adventure, Comedy, Kids, Fantasy",23,2015
31593,Rokka no Yuusha Picture Drama,,3,PG-13 - Teens 13 or older,6.61,950,5175,4460,6252,"Action, Adventure, Mystery, Magic, Fantasy",11,2015
31598,Luger Code 1951,,1,PG-13 - Teens 13 or older,6.49,5856,5643,2862,17362,"Action, Fantasy, Shounen",25,2016
31599,Kaette Kite yoo Toyama kara,,4,G - All Ages,4.54,13,10678,12576,119,"Slice of Life, Mystery, Comedy",3,2015
31608,Teekyuu 4 Specials,,2,PG-13 - Teens 13 or older,6.54,1529,5467,5780,3260,"Comedy, School, Shounen, Sports",2,2015
31610,Kyoukai no Rinne (TV) 2nd Season,RIN-NE,25,PG-13 - Teens 13 or older,7.27,7819,2528,2504,22481,"Comedy, Supernatural, Romance, School, Shounen",24,2016
31617,Ghost in the Shell: The New Movie Virtual Reality Diver,,1,R+ - Mild Nudity,6.7,231,4752,5666,3428,"Police, Sci-Fi, Seinen",10,2016
31618,Kanojo ga Kanji wo Suki na Riyuu.,,2,PG - Children,5.49,410,8386,8087,1108,"School, Slice of Life",2,2015
31621,Ooyasan wa Shishunki!,Ooya-san wa Shishunki!,12,PG-13 - Teens 13 or older,6.62,16653,5127,2069,31168,"Comedy, Slice of Life",2,2016
31629,Granblue Fantasy The Animation,,13,PG-13 - Teens 13 or older,6.83,24601,4185,1032,81147,"Adventure, Fantasy",23,2017
31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",Ace Attorney,24,PG-13 - Teens 13 or older,6.44,23432,5839,1080,76934,"Mystery, Comedy, Police, Drama",24,2016
31631,Monster Hunter Stories: Ride On,Monster Hunter Stories: Ride On,75,PG-13 - Teens 13 or older,6.33,834,6272,3580,10638,Fantasy,24,2016
31633,Sushi Police,,13,PG-13 - Teens 13 or older,4.73,3107,9249,3619,10383,"Comedy, Police",3,2016
31636,Dagashi Kashi,Dagashi Kashi,12,PG-13 - Teens 13 or older,6.71,94017,4695,333,220139,"Slice of Life, Comedy, Shounen",24,2016
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",GATE,12,R - 17+ (violence & profanity),7.91,152178,676,279,249386,"Action, Military, Adventure, Fantasy",23,2016
31640,Fuusen Inu Tinny 2nd Season,,26,G - All Ages,5.57,7,10145,12388,129,"Adventure, Kids",5,2015
31645,Persona 5 the Animation: The Day Breakers,Persona 5 the Animation -THE DAY BREAKERS-,1,PG-13 - Teens 13 or older,7.33,15370,2318,2097,30400,"Action, Supernatural, Fantasy",24,2016
31646,3-gatsu no Lion,March comes in like a lion,22,PG-13 - Teens 13 or older,8.43,66567,148,391,192932,"Game, Slice of Life, Drama, Seinen",25,2016
31647,Ponkotsuland Saga,,1,G - All Ages,4.99,63,9055,10671,269,"Comedy, Parody",4,2015
31652,Taimanin Asagi 2,,2,Rx - Hentai,6.23,1422,,5567,3576,"Demons, Hentai, Supernatural",21,2015
31658,Kuroko no Basket Movie 4: Last Game,,1,PG-13 - Teens 13 or older,8.29,32369,249,1129,73291,"Sports, School, Shounen",90,2017
31665,Hibike! Euphonium: Kakedasu Monaka,"Sound! Euphonium Episode 14 – Ready, Set, Monaka",1,PG-13 - Teens 13 or older,7.47,15580,1727,2279,26427,"Drama, Music, School",23,2015
31668,Teekyuu 5 Specials,,2,PG-13 - Teens 13 or older,6.34,415,6241,6757,2096,"Comedy, Sports, School, Shounen",2,2015
31670,Kaitou Joker 3rd Season,JOKER 3rd Season,13,PG - Children,7.26,954,2570,6232,2676,"Adventure, Comedy, Mystery, Shounen",24,2016
31675,Haikyuu!! Quest Picture Drama,,3,PG-13 - Teens 13 or older,6.6,1455,5207,4700,5506,"Comedy, Fantasy, Game, Shounen",4,2014
31678,Dragon Nest: Throne of Elves,Dragon Nest: Throne of Elves,1,PG - Children,7.44,416,1843,6374,2514,"Action, Adventure, Fantasy, Magic",104,2016
31680,Super Lovers,Super Lovers,10,PG-13 - Teens 13 or older,7.51,30427,1617,1344,60399,"Slice of Life, Comedy, Drama, Romance, Shounen Ai",24,2016
31683,Danchigai Special,,1,PG-13 - Teens 13 or older,6.48,7140,5672,3459,11588,"Slice of Life, Comedy",3,2015
31699,Good Morning!!! Doronjo,,243,G - All Ages,5.7,23,10264,10937,230,"Comedy, Parody",1,2015
31704,One Punch Man: Road to Hero,,1,R - 17+ (violence & profanity),7.83,87098,832,578,143975,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural, Seinen",24,2015
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,,12,PG-13 - Teens 13 or older,7.65,25733,1215,1424,55842,"Action, Comedy, Magic, Fantasy",24,2016
31710,Divine Gate,Divine Gate,12,PG-13 - Teens 13 or older,5.79,40926,7816,792,109015,"Action, Sci-Fi, Fantasy",23,2016
31711,To LOVE-Ru Darkness 2nd Specials,To LOVE Ru Darkness 2 Specials,2,R+ - Mild Nudity,7.83,21606,834,1735,41489,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",23,2016
31715,Working!!!: Lord of the Takanashi,,1,PG-13 - Teens 13 or older,8.29,32129,253,1483,52617,"Slice of Life, Comedy, Romance",49,2016
31716,Rewrite,Rewrite,13,PG-13 - Teens 13 or older,6.81,48647,4290,704,121199,"Action, Comedy, Supernatural, Romance, School",24,2016
31722,Nanatsu no Taizai: Seisen no Shirushi,The Seven Deadly Sins: Signs of Holy War,4,PG-13 - Teens 13 or older,7.43,86332,1898,456,175620,"Action, Adventure, Supernatural, Magic, Ecchi, Fantasy, Shounen",24,2016
31733,Bishoujo Senshi Sailor Moon Crystal Season III,Pretty Guardian Sailor Moon Crystal Season III,13,PG-13 - Teens 13 or older,7.83,11717,826,2313,25708,"Demons, Magic, Romance, Shoujo",24,2016
31737,Gakusen Toshi Asterisk 2nd Season,The Asterisk War Season 2,12,PG-13 - Teens 13 or older,7.32,96048,2333,460,174464,"Sci-Fi, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School",24,2016
31740,Chicchana Onaka,,3,Rx - Hentai,6.37,1763,,5332,3956,Hentai,16,2015
31741,Magi: Sinbad no Bouken (TV),Magi: Adventure of Sinbad,13,PG-13 - Teens 13 or older,8.13,77218,403,512,157073,"Action, Adventure, Fantasy, Magic, Shounen",24,2016
31747,Oshiri Kajiri Mushi (TV) 4th Season,Bottom Biting Bug 4,10,G - All Ages,5.5,126,8375,10266,336,"Comedy, Kids",5,2015
31750,TV-ban Pokemon Special Masara Town-hen Recaps,,3,PG - Children,6.21,348,6734,8095,1107,"Action, Adventure, Comedy, Kids, Fantasy",47,2000
31753,Ganbare! Lulu Lolo 3rd Season,TINY★TWIN★BEARS 3rd Season,10,PG - Children,6.3,10,10174,11868,156,"Kids, Slice of Life",5,2016
31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,,1,PG-13 - Teens 13 or older,7.33,11532,2296,2552,21738,"Action, Comedy, Shounen",24,2015
31756,Owari no Seraph: The Beginning of the End,Seraph of the End: The Beginning of the End,1,R - 17+ (violence & profanity),7.15,10018,3006,2428,23862,"Action, Drama, Shounen, Supernatural, Vampire",24,2015
31757,Kizumonogatari II: Nekketsu-hen,Kizumonogatari Part 2: Nekketsu,1,R - 17+ (violence & profanity),8.69,71298,48,612,136327,"Action, Mystery, Supernatural, Vampire",64,2016
31758,Kizumonogatari III: Reiketsu-hen,,1,R - 17+ (violence & profanity),8.87,62314,23,649,129997,"Action, Mystery, Supernatural, Vampire",83,2017
31762,King of Prism by Pretty Rhythm,,1,PG - Children,6.25,1078,6579,5120,4433,"Music, Sports, Shoujo",59,2016
31763,Accel World: Infinite∞Burst,,1,PG-13 - Teens 13 or older,6.78,12809,4380,1818,38628,"Action, Game, Sci-Fi, Romance, School",82,2016
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,Alderamin on the Sky,13,R - 17+ (violence & profanity),7.89,78136,722,519,155865,"Action, Adventure, Fantasy, Military",23,2016
31765,Sword Art Online Movie: Ordinal Scale,Sword Art Online the Movie -Ordinal Scale-,1,R+ - Mild Nudity,8.09,113031,451,316,226795,"Action, Game, Adventure, Romance, Fantasy",119,2017
31771,Amanchu!,,12,PG-13 - Teens 13 or older,7.35,21056,2219,1333,60916,"Comedy, School, Shounen, Slice of Life",23,2016
31772,One Punch Man Specials,,6,R - 17+ (violence & profanity),7.85,65694,799,681,123789,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",12,2015
31780,Kimi no Kokoro wa Kagayaiteru kai?,,1,PG-13 - Teens 13 or older,7.41,2684,1977,4739,5400,Music,6,2015
31783,Yowamushi Pedal: New Generation,,25,PG-13 - Teens 13 or older,7.87,14733,771,1873,36967,"Comedy, Sports, Drama, Shounen",23,2017
31785,Hakuouki Shinkai: Kaze no Shou,,1,PG-13 - Teens 13 or older,6.3,215,6385,7217,1692,"Action, Drama, Historical, Romance, Samurai, Supernatural",11,2015
31788,Ero Manga! H mo Manga mo Step-up♪,,2,Rx - Hentai,6.91,1617,,4744,5384,Hentai,30,2015
31789,Oni Chichi: Vacation,,1,Rx - Hentai,7.07,1908,,4402,6438,Hentai,31,2016
31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,Active Raid,12,PG-13 - Teens 13 or older,5.95,14306,7446,1622,45779,"Comedy, Mecha, Police, Sci-Fi",24,2016
31793,Mahou Shoujo Nante Mou Ii Desukara.,Mahou Shoujo Nante Mouiidesukara,12,PG-13 - Teens 13 or older,6,8236,7350,2834,17663,"Comedy, Magic",4,2016
31797,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken Specials",,6,PG-13 - Teens 13 or older,6.58,3426,5294,3407,11990,"Comedy, Ecchi, Harem, Romance, School",3,2016
31798,Kiznaiver,Kiznaiver,12,PG-13 - Teens 13 or older,7.59,157970,1380,184,323080,"Sci-Fi, Drama, Romance",24,2016
31804,Kuma Miko,Kumamiko: Girl Meets Bear,12,PG-13 - Teens 13 or older,6.34,21210,6226,1460,53878,"Slice of Life, Comedy, Seinen",24,2016
31807,Sugio: Mori de Koi wo Shite,,3,G - All Ages,5.45,97,8463,11033,222,Comedy,4,2015
31812,Kuroshitsuji Movie: Book of the Atlantic,Black Butler: Book of the Atlantic,1,R - 17+ (violence & profanity),8.54,18459,89,1327,61295,"Action, Comedy, Historical, Demons, Supernatural, Fantasy",100,2017
31815,"Kono Danshi, Mahou ga Oshigoto Desu.",This Boy is a Professional Wizard,4,PG-13 - Teens 13 or older,7.19,7397,2852,3071,14951,"Magic, Fantasy, Shounen Ai",7,2016
31821,Arslan Senki (TV): Fuujin Ranbu,The Heroic Legend of Arslan: Dust Storm Dance,8,PG-13 - Teens 13 or older,7.62,43826,1287,1022,82173,"Action, Adventure, Historical, Supernatural, Drama, Fantasy, Shounen",24,2016
31829,Sinbad: Mahou no Lamp to Ugoku Shima,,1,G - All Ages,6.34,145,6238,8427,928,Adventure,50,2016
31838,Ze Tian Ji,,13,PG-13 - Teens 13 or older,6.77,311,4477,7407,1537,"Action, Adventure, Fantasy",15,2015
31845,Masou Gakuen HxH,Hybrid x Heart Magias Academy Ataraxia,12,R+ - Mild Nudity,6.43,47583,5889,731,117791,"Action, Sci-Fi, Harem, Comedy, Romance, Ecchi, Fantasy, School",24,2016
31846,Puzzle & Dragons CM,Puzzle & Dragons CM,2,G - All Ages,5.9,483,7572,8021,1149,"Game, School",0.616666667,2015
31848,Ojisan to Marshmallow,Ojisan and Marshmallow,12,PG-13 - Teens 13 or older,6.67,23252,4898,1733,41679,"Slice of Life, Comedy, Romance",3,2016
31851,Dog Days&#039;&#039;: Limone Resort Tenbou Onsen!,,1,PG-13 - Teens 13 or older,6.74,775,4572,5759,3295,"Ecchi, Fantasy, Magic",11,2015
31853,Biohazard: Vendetta,Resident Evil: Vendetta,1,R - 17+ (violence & profanity),7.24,4095,2637,3748,9558,"Action, Horror, Sci-Fi",96,2017
31859,Hai to Gensou no Grimgar,Grimgar: Ashes and Illusions,12,PG-13 - Teens 13 or older,7.83,179108,830,163,341166,"Action, Adventure, Drama, Fantasy",24,2016
31861,Tenchi Muyou! Ryououki 4th Season,,4,PG-13 - Teens 13 or older,6.82,554,4254,5816,3193,"Action, Sci-Fi, Harem, Space, Comedy, Shounen",29,2016
31865,Kare Baka: Wagahai no Kare wa Baka de R,,8,PG-13 - Teens 13 or older,5.98,2467,7395,4504,6084,"Comedy, Romance, School",5,2015
31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Last Exile: Fam, the Silver Wing - Over the Wishes",1,PG-13 - Teens 13 or older,6.57,188,5337,6158,2760,"Action, Adventure, Sci-Fi",119,2016
31883,Bakuon!! OVA,,2,PG-13 - Teens 13 or older,6.41,3043,5947,4436,6343,"Cars, Seinen, Slice of Life, Sports",23,2016
31884,Mahoutsukai Precure!,Maho Girls Precure!,50,G - All Ages,7.12,1410,3125,4560,5933,"Action, Slice of Life, Magic, Fantasy, School, Shoujo",24,2016
31885,Majuu Jouka Shoujo Utea,,4,Rx - Hentai,6.73,1305,,5664,3428,Hentai,16,2015
31890,Nurse Witch Komugi-chan R,,12,PG-13 - Teens 13 or older,5.99,2651,7375,3857,8967,"Comedy, Magic, Parody",22,2016
31894,"The iDOLM@STER Million Live! ""Dreaming!"" Animation PV",,1,PG-13 - Teens 13 or older,6.46,425,5780,7880,1228,Music,1,2015
31903,Isobe Isobee Monogatari: Ukiyo wa Tsurai yo (2015),,0,None,5.48,23,10597,10076,372,"Comedy, Historical, Shounen",0.5,2015
31904,Big Order (TV),,10,R+ - Mild Nudity,5.57,58692,8243,689,123101,"Action, Shounen, Super Power",24,2016
31909,Wakaba*Girl: Onsen Tsukaritai,Wakaba Girl Special,1,PG-13 - Teens 13 or older,6.99,3244,3622,4643,5663,"Comedy, Slice of Life",8,2015
31911,Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyu,Pokemon Mystery Dungeon: Gates to Infinity,2,G - All Ages,6.39,572,6044,7499,1468,"Adventure, Fantasy, Kids",2,2012
31914,Shoujo-tachi wa Kouya wo Mezasu,Girls Beyond the Wasteland,12,PG-13 - Teens 13 or older,6.4,29197,6007,1085,76641,School,24,2016
31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,Seraph of the End: Battle in Nagoya - Seraph of the Endless,4,PG-13 - Teens 13 or older,7.4,7384,2037,2635,20569,"Comedy, Parody, Shounen",3,2015
31919,PriPara Movie: Mi~nna no Akogare♪ Let&#039;s Go☆Prix Paris,,1,PG - Children,7.16,245,2973,8470,904,"Music, Slice of Life, School, Shoujo",72,2016
31923,Mini Hama: Minimum Hamatora Movies,,2,PG-13 - Teens 13 or older,6.2,270,6760,7460,1496,"Comedy, Mystery, School, Super Power",5,2015
31927,Phantom of the Kill: Zero kara no Hangyaku,,1,R - 17+ (violence & profanity),6.33,2217,6276,4189,7369,"Action, Adventure, Fantasy",21,2016
31930,Koukaku no Pandora: Ghost Urn,Pandora in the Crimson Shell: Ghost Urn,1,None,6.7,542,4764,4986,4735,"Action, Sci-Fi, Comedy, Ecchi",47,2015
31931,Full Metal Panic! Invisible Victory,,12,R - 17+ (violence & profanity),7.94,3015,629,1844,37610,"Action, Military, Mecha",24,2018
31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,JoJo&#039;s Bizarre Adventure: Diamond is Unbreakable,39,R - 17+ (violence & profanity),8.63,99372,64,432,181435,"Action, Adventure, Comedy, Supernatural, Drama, Shounen",23,2016
31952,Kono Bijutsubu ni wa Mondai ga Aru!,This Art Club Has a Problem!,12,PG-13 - Teens 13 or older,7.41,52165,1978,694,122248,"Comedy, Romance, School",24,2016
31953,New Game!,New Game!,12,PG-13 - Teens 13 or older,7.74,95036,1021,382,199097,"Game, Slice of Life, Comedy",24,2016
31964,Boku no Hero Academia,My Hero Academia,13,PG-13 - Teens 13 or older,8.44,494037,137,27,763973,"Action, Comedy, School, Shounen, Super Power",24,2016
31966,Sword Gai,,1,R - 17+ (violence & profanity),5.79,302,7830,8399,940,"Action, Seinen, Supernatural",1,2013
31967,Dog Days&#039;&#039;: Gravure Talk,,4,PG-13 - Teens 13 or older,6.48,415,5673,7090,1789,"Comedy, Fantasy",1,2015
31972,Tang Lang Bu Chan,,1,G - All Ages,5.75,109,7909,11021,223,Historical,5,1988
31973,Mobile Suit Gundam Thunderbolt,,4,R - 17+ (violence & profanity),7.97,12841,590,2315,25713,"Action, Military, Sci-Fi, Space, Drama, Mecha",18,2015
31978,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,Crayon Shin-chan: Fast Asleep! The Great Assault on the Dreaming World!,1,G - All Ages,7.13,229,3065,8811,752,"Comedy, Seinen",96,2016
31980,Okusama ga Seitokaichou! OVA,My Wife is the Student Council President OVA,1,R+ - Mild Nudity,6.89,13270,3958,2435,23727,"Comedy, Romance, Ecchi, Shounen",10,2016
31988,Hibike! Euphonium 2,Sound! Euphonium 2,13,PG-13 - Teens 13 or older,8.29,47778,248,890,97398,"Music, School, Drama",23,2016
31989,Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso,Sound! Euphonium: The Movie - Welcome to the Kitauji High School Concert Band,1,PG-13 - Teens 13 or older,7.45,3368,1807,3349,12580,"Music, School",103,2016
31994,Yami Shibai 3,Yamishibai: Japanese Ghost Stories 3,13,PG-13 - Teens 13 or older,6.3,9535,6423,2856,17406,"Dementia, Horror, Supernatural",4,2016
31995,Kowaremono The Animation,,1,Rx - Hentai,6.35,1378,,5834,3171,"Hentai, School",17,2015
31997,Hetalia: The World Twinkle Extra Disc,,1,PG-13 - Teens 13 or older,7.62,1363,1294,5299,4033,"Comedy, Historical, Parody",12,2016
32005,Detective Conan Movie 20: The Darkest Nightmare,,1,G - All Ages,8.3,7645,236,3128,14475,"Action, Mystery, Police, Shounen",112,2016
32011,Hakuouki: Otogisoushi,,12,PG-13 - Teens 13 or older,6.68,1093,4846,5340,3948,"Fantasy, Historical, Josei, Samurai",3,2016
32013,Oshiete! Galko-chan,Please tell me! Galko-chan,12,PG-13 - Teens 13 or older,7.19,38642,2862,1018,82618,"Slice of Life, Comedy, School",7,2016
32015,Ajin OVA,,3,R - 17+ (violence & profanity),7.41,9623,1961,2216,27818,"Action, Mystery, Horror, Supernatural, Seinen",21,2016
32023,Bubuki Buranki,BBK/BRNK,12,PG-13 - Teens 13 or older,6.4,19194,5984,1406,56470,"Action, Sci-Fi, Drama, Mecha",24,2016
32026,Osomatsu-san Special,Mr. Osomatsu Episode 3.5: Virgin Heroes,1,PG-13 - Teens 13 or older,7.55,4142,1503,4034,7996,"Comedy, Parody",21,2016
32030,MEMORiES MELODiES,,1,G - All Ages,7.12,640,3129,7514,1459,Music,5,2015
32031,Leopard Eyes,,1,G - All Ages,6.6,532,5215,8111,1099,Music,4,2015
32032,Seikaisuru Kado,KADO: The Right Answer,12,PG-13 - Teens 13 or older,7.01,25496,3541,1133,72747,Sci-Fi,23,2017
32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,,1,PG-13 - Teens 13 or older,7.22,216,2747,8454,913,"Action, Military, Sci-Fi, Drama, Mecha",35,2015
32038,Show By Rock!! #,Show By Rock!! 2,12,PG-13 - Teens 13 or older,7.07,4963,3322,3016,15545,"Music, Comedy",23,2016
32039,Show By Rock!! Short!!,Show By Rock!! Short!!,12,PG-13 - Teens 13 or older,6.4,3025,6008,4031,8013,"Music, Comedy",3,2016
32041,Mori no Densetsu: Dai Ni Gakushou,,1,G - All Ages,6.25,185,6585,9932,402,Fantasy,11,2014
32051,One Piece: Adventure of Nebulandia,,1,PG-13 - Teens 13 or older,7.44,8754,1859,3022,15503,"Action, Adventure, Comedy, Super Power, Fantasy, Shounen",106,2015
32059,Master of Torque 3,,1,G - All Ages,5.61,52,8179,10737,260,"Action, Sci-Fi",20,2016
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,,2,Rx - Hentai,7.08,1317,,5473,3733,Hentai,16,2015
32065,Kimi no Sumu Machi,,1,G - All Ages,6.04,295,7263,8976,686,Comedy,2,2015
32071,Gantz:O,,1,R+ - Mild Nudity,7.62,19914,1292,1888,36430,"Action, Sci-Fi, Horror, Psychological, Supernatural, Drama, Ecchi, Seinen",96,2016
32083,Luck & Logic,Luck & Logic,12,PG-13 - Teens 13 or older,6.23,27068,6656,1177,69667,"Action, Fantasy",24,2016
32084,"Watashitachi, Luck Logic-bu!",,12,PG-13 - Teens 13 or older,5.39,470,8560,6305,2589,"Game, Comedy, School",1,2016
32086,Blame! Movie,,1,PG-13 - Teens 13 or older,7.34,27147,2266,1485,52531,"Action, Sci-Fi, Psychological, Drama, Mecha, Seinen",105,2017
32087,Osomatsu-kun (1988): Appare! Chibita no Onitaiji zansu,,1,G - All Ages,6.34,41,11663,10316,327,Comedy,50,1988
32088,Osomatsu-kun: Iyami wa Hitori Kaze no Naka,,1,G - All Ages,6.46,41,11664,10267,335,"Comedy, Historical",25,1990
